Site,Part Number,Revenue_GBP,Units,Customer_Count,Internal_Revenue_GBP,External_Revenue_GBP,Internal_Units,External_Units,Internal_Customer_Count,External_Customer_Count,Onhand_Qty,Cost_Allocated_USD,Revenue_USD,Margin_USD
R401,747C0778G001,5974.92,12.0,1,0.0,5974.92,0.0,12.0,0,1,0.0,0.0,,
R401,758907,23.8,20.0,1,0.0,23.8,0.0,20.0,0,1,0.0,0.0,,
R401,758908,23.8,20.0,1,0.0,23.8,0.0,20.0,0,1,0.0,0.0,,
R401,8007884R91,171.2,4.0,1,0.0,171.2,0.0,4.0,0,1,0.0,0.0,,
R401,89L9225,44.77,1.0,1,0.0,44.77,0.0,1.0,0,1,0.0,0.0,,
R401,9011M60P01,70.86,1.0,1,0.0,70.86,0.0,1.0,0,1,0.0,0.0,,
R401,903114C1,155.04,24.0,1,0.0,155.04,0.0,24.0,0,1,0.0,0.0,,
R401,903124C1,38.88,24.0,1,0.0,38.88,0.0,24.0,0,1,0.0,0.0,,
R401,903222C1,1.06,2.0,1,0.0,1.06,0.0,2.0,0,1,0.0,0.0,,
R401,903316C1,64.6,2.0,1,0.0,64.6,0.0,2.0,0,1,0.0,0.0,,
R401,908159C1,11.64,12.0,1,0.0,11.64,0.0,12.0,0,1,0.0,0.0,,
R401,912555C3,630.0,4.0,1,0.0,630.0,0.0,4.0,0,1,0.0,0.0,,
R401,915484C1,153.42,2.0,1,0.0,153.42,0.0,2.0,0,1,0.0,0.0,,
R401,949803C2,646.0,4.0,1,0.0,646.0,0.0,4.0,0,1,0.0,0.0,,
R401,957968C1,24.24,4.0,1,0.0,24.24,0.0,4.0,0,1,0.0,0.0,,
R401,961077C1,952.84,4.0,1,0.0,952.84,0.0,4.0,0,1,0.0,0.0,,
R401,969035C1,28.2,12.0,1,0.0,28.2,0.0,12.0,0,1,0.0,0.0,,
R401,970-020-000,2283.4,10.0,1,0.0,2283.4,0.0,10.0,0,1,0.0,0.0,,
R401,974A0827P007,6.6,12.0,1,0.0,6.6,0.0,12.0,0,1,0.0,0.0,,
R401,974A0827P009,89.32,116.0,1,0.0,89.32,0.0,116.0,0,1,0.0,0.0,,
R401,974A0953P007,22.0,4.0,1,0.0,22.0,0.0,4.0,0,1,0.0,0.0,,
R401,974A0953P010,220.88,8.0,1,0.0,220.88,0.0,8.0,0,1,0.0,0.0,,
R401,974A953P007,27.28,4.0,1,0.0,27.28,0.0,4.0,0,1,0.0,0.0,,
R401,986103/440,19.86,6.0,2,0.0,19.86,0.0,6.0,0,2,54.0,0.0,,
R401,994190C1,306.84,4.0,1,0.0,306.84,0.0,4.0,0,1,0.0,0.0,,
R401,994393C1,203.52,6.0,1,0.0,203.52,0.0,6.0,0,1,0.0,0.0,,
R401,A14196P001,3476.55,19.0,1,0.0,3476.55,0.0,19.0,0,1,0.0,0.0,,
R401,A14254P001,409.2,2.0,1,0.0,409.2,0.0,2.0,0,1,0.0,0.0,,
R401,A14255P001,1601.6,28.0,1,0.0,1601.6,0.0,28.0,0,1,0.0,0.0,,
R401,A145321A,337.13,1.0,1,0.0,337.13,0.0,1.0,0,1,0.0,336.01,,
R401,A145336A,1114.49,2.0,1,0.0,1114.49,0.0,2.0,0,1,0.0,0.0,,
R401,A145337A,526.45,1.0,1,0.0,526.45,0.0,1.0,0,1,0.0,0.0,,
R401,A147307A,30648.26,94.0,4,0.0,30648.26,0.0,94.0,0,4,0.0,15269.66,,
R401,A147396A,2979.31,129.0,4,0.0,2979.31,0.0,129.0,0,4,0.0,1762.18,,
R401,A147409A,3223.4,4.0,2,0.0,3223.4,0.0,4.0,0,2,0.0,3200.53,,
R401,A147412A,4939.28,2.0,1,0.0,4939.28,0.0,2.0,0,1,0.0,0.0,,
R401,A147510A,7542.24,116.0,3,0.0,7542.24,0.0,116.0,0,3,0.0,2496.36,,
R401,A245522A,4678.29,3.0,1,0.0,4678.29,0.0,3.0,0,1,4.0,0.0,,
R401,A247065A,10319.21,44.0,2,0.0,10319.21,0.0,44.0,0,2,8.0,0.0,,
R401,A247071A,98210.4,48.0,1,0.0,98210.4,0.0,48.0,0,1,0.0,108763.79,,
R401,A247087A,553.98,3.0,1,0.0,553.98,0.0,3.0,0,1,0.0,0.0,,
R401,AC-B244F-2440,3748.12,4.0,1,0.0,3748.12,0.0,4.0,0,1,0.0,1600.39,,
R401,B145152A,74.36,52.0,1,0.0,74.36,0.0,52.0,0,1,358.0,0.0,,
R401,B145153A,36.4,26.0,1,0.0,36.4,0.0,26.0,0,1,0.0,0.0,,
R401,B245489A,37.96,26.0,1,0.0,37.96,0.0,26.0,0,1,374.0,0.0,,
R401,B247030A,15015.78,1.0,1,0.0,15015.78,0.0,1.0,0,1,0.0,0.0,,
R401,BORESCOPE CHARGE,123230.74,496.0,7,0.0,123230.74,0.0,496.0,0,7,0.0,0.0,,
R401,BORESCOPE HIRE,18923.73,102.0,1,0.0,18923.73,0.0,102.0,0,1,0.0,0.0,,
R401,BRENT CHARLIE,197977.83,31.0,1,0.0,197977.83,0.0,31.0,0,1,0.0,0.0,,
R401,C11096G001,6426.0,3.0,1,0.0,6426.0,0.0,3.0,0,1,0.0,0.0,,
R401,C145104A,100.12,4.0,1,0.0,100.12,0.0,4.0,0,1,0.0,0.0,,
R401,C245144A,550.76,22.0,2,0.0,550.76,0.0,22.0,0,2,154.0,0.0,,
R401,C245270A,304.53,19.0,3,0.0,304.53,0.0,19.0,0,3,0.0,0.0,,
R401,C245271A,41.0,4.0,1,0.0,41.0,0.0,4.0,0,1,0.0,0.0,,
R401,C245275A,514.95,21.0,2,0.0,514.95,0.0,21.0,0,2,0.0,0.0,,
R401,C245280A,166.4,8.0,1,0.0,166.4,0.0,8.0,0,1,0.0,0.0,,
R401,C245281A,139.06,5.0,2,0.0,139.06,0.0,5.0,0,2,0.0,0.0,,
R401,C245282A,525.66,5.0,1,0.0,525.66,0.0,5.0,0,1,0.0,0.0,,
R401,C245293A,73.24,6.0,1,0.0,73.24,0.0,6.0,0,1,0.0,0.0,,
R401,C245294A,200.32,8.0,1,0.0,200.32,0.0,8.0,0,1,0.0,0.0,,
R401,C245398A,979.35,6.0,2,0.0,979.35,0.0,6.0,0,2,0.0,0.0,,
R401,C245439A,186.02,2.0,1,0.0,186.02,0.0,2.0,0,1,0.0,0.0,,
R401,CLAYMORE FEE,315612.16,70.0,1,0.0,315612.16,0.0,70.0,0,1,0.0,0.0,,
R401,CLYDE FEE,540383.4,78.0,1,0.0,540383.4,0.0,78.0,0,1,0.0,0.0,,
R401,CT1014/3,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R401,CT1037F,34.5,3.0,1,0.0,34.5,0.0,3.0,0,1,0.0,0.0,,
R401,CT1045/100,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R401,CT1061D/6,1830.85,1.0,1,0.0,1830.85,0.0,1.0,0,1,0.0,0.0,,
R401,CT1063/3,365.13,3.0,2,0.0,365.13,0.0,3.0,0,2,0.0,0.0,,
R401,CT1063/4,1009.46,2.0,1,0.0,1009.46,0.0,2.0,0,1,0.0,0.0,,
R401,CT1065/4,28.34,1.0,1,0.0,28.34,0.0,1.0,0,1,0.0,0.0,,
R401,CT1065/5,95.92,2.0,1,0.0,95.92,0.0,2.0,0,1,0.0,0.0,,
R401,CT1065/7,1020.6,5.0,1,0.0,1020.6,0.0,5.0,0,1,0.0,0.0,,
R401,CT1065/8,344.78,2.0,1,0.0,344.78,0.0,2.0,0,1,0.0,0.0,,
R401,CT1066/4,32.8,1.0,1,0.0,32.8,0.0,1.0,0,1,0.0,0.0,,
R401,CT1066/5,46.06,1.0,1,0.0,46.06,0.0,1.0,0,1,0.0,0.0,,
R401,CT1066/6,76.34,2.0,1,0.0,76.34,0.0,2.0,0,1,0.0,0.0,,
R401,CT1067A/2,67.98,2.0,1,0.0,67.98,0.0,2.0,0,1,0.0,0.0,,
R401,CT1067A/4,8400.0,16.0,1,0.0,8400.0,0.0,16.0,0,1,0.0,0.0,,
R401,CT1115,201.31,7.0,2,0.0,201.31,0.0,7.0,0,2,0.0,0.0,,
R401,CT1126A/1,376.83,58.0,10,0.0,376.83,0.0,58.0,0,10,0.0,139.49,,
R401,CT1126A/6,94.47,51.0,5,0.0,94.47,0.0,51.0,0,5,0.0,83.12,,
R401,CT1126A/9,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,33.0,0.0,,
R401,CT1126B/1,21.43,8.0,1,0.0,21.43,0.0,8.0,0,1,53.0,0.0,,
R401,CT1126B/2,132.98,14.0,2,0.0,132.98,0.0,14.0,0,2,0.0,0.0,,
R401,CT1126B/4,11.14,3.0,2,0.0,11.14,0.0,3.0,0,2,0.0,0.0,,
R401,CT1126C/1,53.24,5.0,2,0.0,53.24,0.0,5.0,0,2,0.0,53.24,,
R401,CT1141A/4,145.76,8.0,1,0.0,145.76,0.0,8.0,0,1,0.0,0.0,,
R401,CT119/1,649.36,8.0,1,0.0,649.36,0.0,8.0,0,1,0.0,0.0,,
R401,CT130A/2,185.98,19.0,1,0.0,185.98,0.0,19.0,0,1,0.0,0.0,,
R401,CT130A/3,610.77,197.0,2,0.0,610.77,0.0,197.0,0,2,0.0,0.0,,
R401,CT130A/4,9.59,1.0,1,0.0,9.59,0.0,1.0,0,1,0.0,0.0,,
R401,CT130A/5,576.82,158.0,1,0.0,576.82,0.0,158.0,0,1,0.0,0.0,,
R401,CT130A/6,115.44,12.0,1,0.0,115.44,0.0,12.0,0,1,139.0,0.0,,
R401,CT130A/7,792.01,74.0,1,0.0,792.01,0.0,74.0,0,1,0.0,0.0,,
R401,CT133/289,2273.86,33.0,5,883.2,1390.66,15.0,18.0,1,4,1.0,1165.04,,
R401,CT133A/13,478.98,4.0,1,478.98,0.0,4.0,0.0,1,0,1.0,282.12,,
R401,CT133A/30,169.5,2.0,1,0.0,169.5,0.0,2.0,0,1,0.0,0.0,,
R401,CT138/6,32.82,2.0,1,0.0,32.82,0.0,2.0,0,1,0.0,0.0,,
R401,CT138B/1,129.6,96.0,2,0.0,129.6,0.0,96.0,0,2,686.0,73.09,,
R401,CT139/51,661.36,8.0,1,0.0,661.36,0.0,8.0,0,1,0.0,0.0,,
R401,CT148/19,204.72,56.0,1,0.0,204.72,0.0,56.0,0,1,0.0,0.0,,
R401,CT148/3,31.78,12.0,2,0.0,31.78,0.0,12.0,0,2,118.0,14.54,,
R401,CT162/152,437.22,18.0,1,0.0,437.22,0.0,18.0,0,1,70.0,0.0,,
R401,CT162A/12,644.96,16.0,1,0.0,644.96,0.0,16.0,0,1,0.0,0.0,,
R401,CT168B/24,329.64,10.0,2,0.0,329.64,0.0,10.0,0,2,20.0,4.67,,
R401,CT168B/27,131.36,8.0,1,0.0,131.36,0.0,8.0,0,1,0.0,0.0,,
R401,CT169D/5,5.87,3.0,1,5.87,0.0,3.0,0.0,1,0,0.0,0.0,,
R401,CT169F,159.52,4.0,1,0.0,159.52,0.0,4.0,0,1,41.0,0.0,,
R401,CT175/4,543.9,2.0,1,0.0,543.9,0.0,2.0,0,1,2.0,0.0,,
R401,CT186D/10,596.12,72.0,5,0.0,596.12,0.0,72.0,0,5,0.0,43.73,,
R401,CT186D/8,48.28,2.0,1,0.0,48.28,0.0,2.0,0,1,0.0,0.0,,
R401,CT186D/9,3.5,2.0,1,0.0,3.5,0.0,2.0,0,1,0.0,0.0,,
R401,CT186E/1,244.44,114.0,1,0.0,244.44,0.0,114.0,0,1,115.0,48.15,,
R401,CT186E/2,730.78,122.0,3,0.0,730.78,0.0,122.0,0,3,110.0,276.07,,
R401,CT186E/3,131.96,72.0,4,0.0,131.96,0.0,72.0,0,4,110.0,8.91,,
R401,CT188F,1579.76,12.0,1,0.0,1579.76,0.0,12.0,0,1,0.0,0.0,,
R401,CT188Z,204.94,1.0,1,0.0,204.94,0.0,1.0,0,1,0.0,0.0,,
R401,CT190/107,178.42,4.0,1,0.0,178.42,0.0,4.0,0,1,26.0,0.0,,
R401,CT190/52,66.12,2.0,1,0.0,66.12,0.0,2.0,0,1,50.0,0.0,,
R401,CT190/58,38.9,2.0,1,0.0,38.9,0.0,2.0,0,1,14.0,0.0,,
R401,CT190/62,33.36,4.0,1,0.0,33.36,0.0,4.0,0,1,109.0,0.0,,
R401,CT190D/6,147.04,4.0,3,0.0,147.04,0.0,4.0,0,3,109.0,87.42,,
R401,CT2081,2431.0,1.0,1,0.0,2431.0,0.0,1.0,0,1,0.0,0.0,,
R401,CT2330,942.4,10.0,1,0.0,942.4,0.0,10.0,0,1,0.0,0.0,,
R401,CT248/20,784.88,2.0,1,0.0,784.88,0.0,2.0,0,1,0.0,0.0,,
R401,CT248D/6,1447.22,2.0,1,0.0,1447.22,0.0,2.0,0,1,0.0,0.0,,
R401,CT3009/101,311.23,9.0,3,0.0,311.23,0.0,9.0,0,3,0.0,0.0,,
R401,CT3009/102,1158.93,115.0,12,0.0,1158.93,0.0,115.0,0,12,0.0,117.81,,
R401,CT3009/103,55.5,4.0,1,0.0,55.5,0.0,4.0,0,1,0.0,0.0,,
R401,CT3009/112,3145.68,62.0,4,0.0,3145.68,0.0,62.0,0,4,0.0,866.7,,
R401,CT3009/119,2963.74,36.0,2,0.0,2963.74,0.0,36.0,0,2,0.0,0.0,,
R401,CT3009/120,0.0,2.0,1,0.0,0.0,0.0,2.0,0,1,0.0,0.0,,
R401,CT3009/125,5204.96,33.0,6,0.0,5204.96,0.0,33.0,0,6,0.0,1634.96,,
R401,CT3009/13,3088.0,8.0,1,0.0,3088.0,0.0,8.0,0,1,0.0,0.0,,
R401,CT3009/132,2386.14,70.0,2,0.0,2386.14,0.0,70.0,0,2,0.0,0.0,,
R401,CT3009/3,113.52,2.0,1,0.0,113.52,0.0,2.0,0,1,0.0,0.0,,
R401,CT3009/40,14127.64,20.0,1,0.0,14127.64,0.0,20.0,0,1,0.0,0.0,,
R401,CT3009/41,1410.42,8.0,2,0.0,1410.42,0.0,8.0,0,2,0.0,800.23,,
R401,CT3009/5,1043.54,10.0,1,0.0,1043.54,0.0,10.0,0,1,0.0,0.0,,
R401,CT3009/57,17421.74,22.0,1,0.0,17421.74,0.0,22.0,0,1,11.0,1530.44,,
R401,CT3009/58,4347.3,6.0,1,0.0,4347.3,0.0,6.0,0,1,0.0,0.0,,
R401,CT3009/7,108.48,2.0,1,0.0,108.48,0.0,2.0,0,1,0.0,0.0,,
R401,CT3009/9,257.4,1.0,1,0.0,257.4,0.0,1.0,0,1,0.0,0.0,,
R401,CT3009C/8,7540.08,18.0,3,0.0,7540.08,0.0,18.0,0,3,0.0,2118.76,,
R401,CT3009C/9,2527.6,6.0,1,0.0,2527.6,0.0,6.0,0,1,3.0,786.25,,
R401,CT3009E/6,4751.71,8.0,1,0.0,4751.71,0.0,8.0,0,1,0.0,0.0,,
R401,CT3009E/8,2710.8,6.0,1,0.0,2710.8,0.0,6.0,0,1,0.0,0.0,,
R401,CT3009E/9,23654.85,47.0,4,0.0,23654.85,0.0,47.0,0,4,0.0,10717.62,,
R401,CT300A/27,646.96,44.0,2,0.0,646.96,0.0,44.0,0,2,0.0,227.88,,
R401,CT300M/1,392.03,24.0,1,0.0,392.03,0.0,24.0,0,1,30.0,0.0,,
R401,CT300M/2,74.99,16.0,1,0.0,74.99,0.0,16.0,0,1,40.0,0.0,,
R401,CT300M/4,37.59,8.0,1,0.0,37.59,0.0,8.0,0,1,12.0,0.0,,
R401,CT3014/1,110.5,6.0,2,0.0,110.5,0.0,6.0,0,2,0.0,0.0,,
R401,CT3014A,2608.55,5.0,1,0.0,2608.55,0.0,5.0,0,1,0.0,0.0,,
R401,CT3014C,959.28,5.0,1,0.0,959.28,0.0,5.0,0,1,0.0,0.0,,
R401,CT3016/1,1902.63,53.0,1,1902.63,0.0,53.0,0.0,1,0,4.0,637.6,,
R401,CT3016/2,780.62,24.0,1,780.62,0.0,24.0,0.0,1,0,0.0,765.32,,
R401,CT3022D/1,4958.79,1.0,1,0.0,4958.79,0.0,1.0,0,1,0.0,4383.59,,
R401,CT3022D/2,37477.43,3.0,1,0.0,37477.43,0.0,3.0,0,1,0.0,0.0,,
R401,CT3022E/1,19949.28,6.0,1,0.0,19949.28,0.0,6.0,0,1,0.0,19949.28,,
R401,CT3022E/2,13568.16,4.0,1,0.0,13568.16,0.0,4.0,0,1,0.0,0.0,,
R401,CT3036R/4,3804.68,4.0,1,0.0,3804.68,0.0,4.0,0,1,0.0,3804.68,,
R401,CT3036R/5,4380.68,4.0,1,0.0,4380.68,0.0,4.0,0,1,0.0,4380.68,,
R401,CT3040/1,27218.56,77.0,9,0.0,27218.56,0.0,77.0,0,9,0.0,3806.83,,
R401,CT3040/3,37616.21,50.0,4,0.0,37616.21,2.0,48.0,2,2,0.0,0.0,,
R401,CT3041A/1,66290.32,12.0,5,0.0,66290.32,0.0,12.0,0,5,0.0,10417.87,,
R401,CT3050/3,1294.52,17.0,2,0.0,1294.52,0.0,17.0,0,2,0.0,0.0,,
R401,CT3056A,8459.77,9.0,4,0.0,8459.77,0.0,9.0,0,4,0.0,0.0,,
R401,CT3067/1,2074.87,2.0,1,0.0,2074.87,0.0,2.0,0,1,0.0,69.38,,
R401,CT3069/1,8542.07,7.0,3,0.0,8542.07,0.0,7.0,0,3,9.0,57.66,,
R401,CT3077,943.31,1.0,1,0.0,943.31,0.0,1.0,0,1,0.0,0.0,,
R401,CT3078,998.28,1.0,1,0.0,998.28,0.0,1.0,0,1,0.0,0.0,,
R401,CT3078Y/1,1519.23,1.0,1,0.0,1519.23,0.0,1.0,0,1,1.0,0.0,,
R401,CT3078Z,1182.33,1.0,1,0.0,1182.33,0.0,1.0,0,1,6.0,0.0,,
R401,CT3101,1509.04,1.0,1,0.0,1509.04,0.0,1.0,0,1,10.0,0.0,,
R401,CT3102Y,1557.64,1.0,1,0.0,1557.64,0.0,1.0,0,1,1.0,0.0,,
R401,CT3111,0.0,0.0,1,0.0,0.0,0.0,0.0,0,1,6.0,0.0,,
R401,CT3112,0.0,0.0,1,0.0,0.0,0.0,0.0,0,1,4.0,0.0,,
R401,CT3119,3987.2,4.0,1,0.0,3987.2,0.0,4.0,0,1,0.0,3987.2,,
R401,CT336/10,7.96,2.0,1,0.0,7.96,0.0,2.0,0,1,0.0,0.0,,
R401,CT336/38,3.0,2.0,1,0.0,3.0,0.0,2.0,0,1,0.0,0.0,,
R401,CT336B/34,207.12,24.0,1,0.0,207.12,0.0,24.0,0,1,0.0,0.0,,
R401,CT336D/21,64.68,4.0,2,0.0,64.68,0.0,4.0,0,2,208.0,0.0,,
R401,CT336D/32,53.77,10.0,2,0.0,53.77,0.0,10.0,0,2,182.0,0.0,,
R401,CT336F/14,157.96,8.0,3,0.0,157.96,0.0,8.0,0,3,24.0,0.0,,
R401,CT336F/15,106.08,4.0,3,0.0,106.08,0.0,4.0,0,3,5.0,0.0,,
R401,CT336F/16,230.86,8.0,3,0.0,230.86,0.0,8.0,0,3,5.0,0.0,,
R401,CT336F/27,1417.86,32.0,3,0.0,1417.86,0.0,32.0,0,3,0.0,79.54,,
R401,CT336F/49,108.48,36.0,3,0.0,108.48,0.0,36.0,0,3,0.0,0.0,,
R401,CT336F/50,77.88,20.0,3,0.0,77.88,0.0,20.0,0,3,7.0,0.0,,
R401,CT336H/3,609.22,4.0,2,0.0,609.22,0.0,4.0,0,2,0.0,0.0,,
R401,CT336N/12,367.82,13.0,1,0.0,367.82,0.0,13.0,0,1,0.0,0.0,,
R401,CT336N/14,1636.92,9.0,4,0.0,1636.92,0.0,9.0,0,4,0.0,1257.49,,
R401,CT336N/16,341.4,5.0,1,0.0,341.4,0.0,5.0,0,1,21.0,0.0,,
R401,CT336N/20,700.66,17.0,1,0.0,700.66,0.0,17.0,0,1,8.0,0.0,,
R401,CT336N/34,2218.95,17.0,5,0.0,2218.95,0.0,17.0,0,5,0.0,714.09,,
R401,CT336N/9,1311.9,25.0,1,0.0,1311.9,0.0,25.0,0,1,0.0,0.0,,
R401,CT337/24,20.34,2.0,1,0.0,20.34,0.0,2.0,0,1,3.0,0.0,,
R401,CT348C/4,4902.72,6.0,2,0.0,4902.72,0.0,6.0,0,2,0.0,0.0,,
R401,CT348D/1,5481.3,34.0,2,4844.1,637.2,30.0,4.0,1,1,0.0,4844.1,,
R401,CT348F,282.8,1.0,1,0.0,282.8,0.0,1.0,0,1,0.0,0.0,,
R401,CT355C/10,0.0,4.0,1,0.0,0.0,0.0,4.0,0,1,11.0,0.0,,
R401,CT355E/1,192.92,52.0,1,0.0,192.92,0.0,52.0,0,1,116.0,0.0,,
R401,CT355E/8,2055.68,40.0,1,0.0,2055.68,0.0,40.0,0,1,88.0,0.0,,
R401,CT384A/1,23.15,1.0,1,0.0,23.15,0.0,1.0,0,1,0.0,0.0,,
R401,CT4010D/12,6143.39,6.0,2,0.0,6143.39,0.0,6.0,0,2,2.0,4717.31,,
R401,CT4010D/20,36168.16,65.0,4,2172.3,33995.86,2.0,63.0,1,3,0.0,12413.44,,
R401,CT4010E/04,6192.78,10.0,2,0.0,6192.78,0.0,10.0,0,2,0.0,3552.22,,
R401,CT4010E/05,4338.5,8.0,2,0.0,4338.5,0.0,8.0,0,2,0.0,4203.5,,
R401,CT4010E/08,31043.15,153.0,6,0.0,31043.15,0.0,153.0,0,6,0.0,169.94,,
R401,CT4010E/09,4008.24,26.0,2,0.0,4008.24,0.0,26.0,0,2,0.0,0.0,,
R401,CT4010E/11,1203.24,6.0,1,0.0,1203.24,0.0,6.0,0,1,0.0,0.0,,
R401,CT4012H/3,1120.7,5.0,1,0.0,1120.7,0.0,5.0,0,1,25.0,0.0,,
R401,CT4017A/1,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1,0.0,0.0,,
R401,CT4017B/1,367.36,2.0,1,0.0,367.36,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017B/108,106.06,2.0,1,0.0,106.06,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017C/3,18.2,2.0,1,0.0,18.2,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017D/2,83.2,2.0,1,0.0,83.2,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017D/3,500.57,1.0,1,0.0,500.57,0.0,1.0,0,1,0.0,0.0,,
R401,CT4017E/60,324.08,4.0,1,0.0,324.08,0.0,4.0,0,1,0.0,272.3,,
R401,CT4017G/4,45.44,6.0,1,0.0,45.44,0.0,6.0,0,1,0.0,0.0,,
R401,CT4017G/60,652.2,11.0,1,0.0,652.2,0.0,11.0,0,1,0.0,0.0,,
R401,CT4017K/124,664.19,4.0,1,0.0,664.19,0.0,4.0,0,1,4.0,0.0,,
R401,CT4017K/16,21623.12,26.0,1,0.0,21623.12,0.0,26.0,0,1,0.0,944.69,,
R401,CT4017K/185,502.74,2.0,1,0.0,502.74,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017K/20,553.56,2.0,1,0.0,553.56,0.0,2.0,0,1,2.0,0.0,,
R401,CT4017K/23,102.44,4.0,1,0.0,102.44,0.0,4.0,0,1,0.0,0.0,,
R401,CT4017K/24,856.89,27.0,3,0.0,856.89,0.0,27.0,0,3,0.0,464.55,,
R401,CT4017K/25,7.43,4.0,2,0.0,7.43,0.0,4.0,0,2,0.0,4.21,,
R401,CT4017K/274,4109.86,5.0,1,0.0,4109.86,0.0,5.0,0,1,0.0,0.0,,
R401,CT4017K/29,58.91,39.0,3,0.0,58.91,0.0,39.0,0,3,0.0,42.36,,
R401,CT4017K/30,5.2,4.0,1,0.0,5.2,0.0,4.0,0,1,0.0,0.0,,
R401,CT4017K/32,33.62,2.0,1,0.0,33.62,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017K/325,2249.4,4.0,1,0.0,2249.4,0.0,4.0,0,1,0.0,0.0,,
R401,CT4017K/33,14215.81,32.0,2,0.0,14215.81,0.0,32.0,0,2,0.0,1297.83,,
R401,CT4017K/34,179.48,2.0,1,0.0,179.48,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017K/73,2891.37,10.0,3,0.0,2891.37,0.0,10.0,0,3,0.0,0.0,,
R401,CT4017K/74,8656.12,8.0,1,0.0,8656.12,0.0,8.0,0,1,0.0,0.0,,
R401,CT4017K/78,284.32,8.0,1,0.0,284.32,0.0,8.0,0,1,0.0,0.0,,
R401,CT4017K/81,32.67,1.0,1,0.0,32.67,0.0,1.0,0,1,0.0,0.0,,
R401,CT4017K/84,225.99,2.0,1,0.0,225.99,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017K/86,20.19,3.0,1,0.0,20.19,0.0,3.0,0,1,0.0,0.0,,
R401,CT4017K/87,170.94,7.0,1,0.0,170.94,0.0,7.0,0,1,0.0,169.02,,
R401,CT4017P/60,188.24,4.0,1,0.0,188.24,0.0,4.0,0,1,0.0,0.0,,
R401,CT4017P/63,15864.92,5.0,2,0.0,15864.92,0.0,5.0,0,2,1.0,2747.66,,
R401,CT4017R/22,106.4,4.0,1,0.0,106.4,0.0,4.0,0,1,0.0,0.0,,
R401,CT4017S/10,1429.8,4.0,1,0.0,1429.8,0.0,4.0,0,1,0.0,714.9,,
R401,CT4017S/117,495.7,2.0,1,0.0,495.7,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017S/137,129.88,4.0,1,0.0,129.88,0.0,4.0,0,1,0.0,0.0,,
R401,CT4017S/151,4081.48,3.0,1,0.0,4081.48,0.0,3.0,0,1,0.0,0.0,,
R401,CT4017S/153,358.32,6.0,1,0.0,358.32,0.0,6.0,0,1,0.0,0.0,,
R401,CT4017S/204,348.0,2.0,1,0.0,348.0,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017S/3,164.36,4.0,1,0.0,164.36,0.0,4.0,0,1,0.0,0.0,,
R401,CT4017S/7,21.16,2.0,1,0.0,21.16,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017S/9,17.68,2.0,1,0.0,17.68,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017V/1,1311.16,2.0,1,0.0,1311.16,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017V/2,157.3,2.0,1,0.0,157.3,0.0,2.0,0,1,0.0,0.0,,
R401,CT4017W/30,12.94,2.0,1,0.0,12.94,0.0,2.0,0,1,0.0,0.0,,
R401,CT4021C/6,14041.61,1.0,1,0.0,14041.61,0.0,1.0,0,1,0.0,0.0,,
R401,CT4021C/8,13150.24,1.0,1,0.0,13150.24,0.0,1.0,0,1,0.0,0.0,,
R401,CT4080/03,24824.6,8.0,1,0.0,24824.6,0.0,8.0,0,1,0.0,0.0,,
R401,CT411/50,412.08,238.0,4,0.0,412.08,0.0,238.0,0,4,231.0,151.69,,
R401,CT411/57,168.58,2.0,1,0.0,168.58,0.0,2.0,0,1,12.0,0.0,,
R401,CT411/58,94.16,2.0,1,0.0,94.16,0.0,2.0,0,1,19.0,0.0,,
R401,CT450A/1,77.1,5.0,1,0.0,77.1,0.0,5.0,0,1,0.0,0.0,,
R401,CT450A/101,13.77,2.0,1,0.0,13.77,0.0,2.0,0,1,0.0,0.0,,
R401,CT450A/102,77.96,4.0,1,0.0,77.96,0.0,4.0,0,1,0.0,0.0,,
R401,CT450A/11,21.38,2.0,1,0.0,21.38,0.0,2.0,0,1,0.0,0.0,,
R401,CT450A/12,5.24,2.0,1,0.0,5.24,0.0,2.0,0,1,0.0,0.0,,
R401,CT450A/15,1562.66,68.0,5,0.0,1562.66,0.0,68.0,0,5,0.0,330.88,,
R401,CT450A/16,933.76,76.0,5,0.0,933.76,0.0,76.0,0,5,0.0,192.25,,
R401,CT450A/2,8.5,2.0,1,0.0,8.5,0.0,2.0,0,1,8.0,0.0,,
R401,CT450A/20,154.58,95.0,1,0.0,154.58,0.0,95.0,0,1,0.0,56.78,,
